11
5/29/2024 6:21 PM
Wavelength (nm)	10mm Absorbance
813.0	0.946
813.5	0.934
814.0	0.932
814.5	0.923
815.0	0.923
815.5	0.914
816.0	0.922
816.5	0.920
817.0	0.929
817.5	0.944
818.0	0.937
818.5	0.938
819.0	0.937
819.5	0.938
820.0	0.945
820.5	0.949
821.0	0.965
821.5	0.960
822.0	0.959
822.5	0.944
823.0	0.919
823.5	0.904
824.0	0.890
824.5	0.884
825.0	0.894
825.5	0.923
826.0	0.942
826.5	0.941
827.0	0.940
827.5	0.928
828.0	0.912
828.5	0.905
829.0	0.904
829.5	0.912
830.0	0.935
830.5	0.946
831.0	0.944
831.5	0.937
832.0	0.937
832.5	0.921
833.0	0.896
833.5	0.881
834.0	0.876
834.5	0.885
835.0	0.890
835.5	0.902
836.0	0.925
836.5	0.947
837.0	0.959
837.5	0.948
838.0	0.940
838.5	0.931
839.0	0.928
839.5	0.925
840.0	0.927
840.5	0.941
841.0	0.954
841.5	0.965
842.0	0.972
842.5	0.989
843.0	1.002
843.5	0.989
844.0	0.970
844.5	0.963
845.0	0.951
845.5	0.941
846.0	0.946
846.5	0.951
847.0	0.954
847.5	0.973
848.0	0.974
848.5	0.951
849.0	0.930
849.5	0.925
850.0	0.897


77
5/29/2024 7:09 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.34667	
//WLCalib: 261S 	-0.23000	
//WLCalib: 362S 	-0.96000	
//WLCalib: 484S 	-0.30000	
//WLCalib: 529S 	-0.11000	
//WLCalib: 823S 	-0.54000	
//QSpecEnd: 
190.0	3.283
190.5	3.044
191.0	2.976
191.5	2.801
192.0	3.072
192.5	2.892
193.0	2.769
193.5	2.596
194.0	2.562
194.5	2.851
195.0	2.827
195.5	2.890
196.0	3.036
196.5	3.366
197.0	3.624
197.5	3.634
198.0	3.937
198.5	4.386
199.0	4.984
199.5	5.611
200.0	6.125
200.5	6.706
201.0	7.230
201.5	7.828
202.0	8.439
202.5	9.084
203.0	9.721
203.5	10.372
204.0	11.048
204.5	11.604
205.0	12.120
205.5	12.354
206.0	12.477
206.5	12.590
207.0	12.726
207.5	12.844
208.0	12.996
208.5	13.183
209.0	13.395
209.5	13.570
210.0	13.751
210.5	13.832
211.0	13.951
211.5	14.064
212.0	14.160
212.5	14.199
213.0	14.204
213.5	14.215
214.0	14.227
214.5	14.266
215.0	14.325
215.5	14.451
216.0	14.582
216.5	14.745
217.0	14.937
217.5	15.177
218.0	15.426
218.5	15.762
219.0	16.118
219.5	16.529
220.0	16.944
220.5	17.348
221.0	17.716
221.5	18.063
222.0	18.392
222.5	18.672
223.0	18.924
223.5	19.229
224.0	19.613
224.5	19.856
225.0	20.182
225.5	20.866
226.0	21.710
226.5	22.605
227.0	23.325
227.5	23.820
228.0	24.316
228.5	24.677
229.0	24.547
229.5	24.241
230.0	23.705
230.5	23.257
231.0	22.599
231.5	21.858
232.0	20.978
232.5	20.124
233.0	19.538
233.5	18.949
234.0	18.516
234.5	18.211
235.0	17.748
235.5	17.428
236.0	17.084
236.5	16.752
237.0	16.346
237.5	15.890
238.0	15.462
238.5	15.000
239.0	14.684
239.5	14.292
240.0	13.902
240.5	13.593
241.0	13.265
241.5	12.979
242.0	12.757
242.5	12.553
243.0	12.391
243.5	12.252
244.0	12.081
244.5	11.896
245.0	11.667
245.5	11.438
246.0	11.209
246.5	11.000
247.0	10.830
247.5	10.694
248.0	10.602
248.5	10.524
249.0	10.451
249.5	10.367
250.0	10.259
250.5	10.139
251.0	10.003
251.5	9.857
252.0	9.760
252.5	9.670
253.0	9.601
253.5	9.544
254.0	9.487
254.5	9.434
255.0	9.370
255.5	9.297
256.0	9.228
256.5	9.176
257.0	9.157
257.5	9.128
258.0	9.102
258.5	9.065
259.0	9.025
259.5	8.995
260.0	8.963
260.5	8.938
261.0	8.922
261.5	8.898
262.0	8.892
262.5	8.888
263.0	8.877
263.5	8.853
264.0	8.847
264.5	8.838
265.0	8.825
265.5	8.814
266.0	8.802
266.5	8.798
267.0	8.795
267.5	8.794
268.0	8.794
268.5	8.796
269.0	8.794
269.5	8.785
270.0	8.770
270.5	8.737
271.0	8.708
271.5	8.678
272.0	8.628
272.5	8.596
273.0	8.565
273.5	8.524
274.0	8.486
274.5	8.453
275.0	8.410
275.5	8.361
276.0	8.323
276.5	8.287
277.0	8.235
277.5	8.200
278.0	8.145
278.5	8.064
279.0	7.987
279.5	7.903
280.0	7.811
280.5	7.715
281.0	7.618
281.5	7.523
282.0	7.426
282.5	7.343
283.0	7.246
283.5	7.151
284.0	7.071
284.5	6.993
285.0	6.914
285.5	6.827
286.0	6.746
286.5	6.669
287.0	6.593
287.5	6.523
288.0	6.447
288.5	6.375
289.0	6.298
289.5	6.212
290.0	6.126
290.5	6.044
291.0	5.975
291.5	5.911
292.0	5.842
292.5	5.776
293.0	5.708
293.5	5.637
294.0	5.576
294.5	5.511
295.0	5.453
295.5	5.403
296.0	5.355
296.5	5.312
297.0	5.261
297.5	5.213
298.0	5.158
298.5	5.112
299.0	5.070
299.5	5.025
300.0	4.972
300.5	4.924
301.0	4.880
301.5	4.839
302.0	4.790
302.5	4.755
303.0	4.713
303.5	4.688
304.0	4.651
304.5	4.615
305.0	4.574
305.5	4.549
306.0	4.516
306.5	4.482
307.0	4.444
307.5	4.415
308.0	4.379
308.5	4.351
309.0	4.315
309.5	4.280
310.0	4.253
310.5	4.229
311.0	4.206
311.5	4.188
312.0	4.165
312.5	4.142
313.0	4.116
313.5	4.096
314.0	4.073
314.5	4.045
315.0	4.025
315.5	4.003
316.0	3.984
316.5	3.957
317.0	3.931
317.5	3.902
318.0	3.878
318.5	3.850
319.0	3.824
319.5	3.801
320.0	3.782
320.5	3.764
321.0	3.740
321.5	3.715
322.0	3.696
322.5	3.678
323.0	3.656
323.5	3.638
324.0	3.626
324.5	3.604
325.0	3.582
325.5	3.565
326.0	3.552
326.5	3.533
327.0	3.512
327.5	3.485
328.0	3.459
328.5	3.446
329.0	3.432
329.5	3.413
330.0	3.392
330.5	3.373
331.0	3.350
331.5	3.317
332.0	3.290
332.5	3.263
333.0	3.233
333.5	3.215
334.0	3.197
334.5	3.167
335.0	3.129
335.5	3.091
336.0	3.050
336.5	3.015
337.0	2.993
337.5	2.973
338.0	2.954
338.5	2.940
339.0	2.911
339.5	2.873
340.0	2.832
340.5	2.794
341.0	2.753
341.5	2.713
342.0	2.682
342.5	2.656
343.0	2.636
343.5	2.615
344.0	2.577
344.5	2.542
345.0	2.508
345.5	2.475
346.0	2.437
346.5	2.392
347.0	2.358
347.5	2.330
348.0	2.301
348.5	2.274
349.0	2.238
349.5	2.202
350.0	2.179
350.5	2.152
351.0	2.124
351.5	2.095
352.0	2.071
352.5	2.041
353.0	2.005
353.5	1.969
354.0	1.933
354.5	1.892
355.0	1.867
355.5	1.842
356.0	1.824
356.5	1.813
357.0	1.798
357.5	1.779
358.0	1.755
358.5	1.728
359.0	1.701
359.5	1.674
360.0	1.647
360.5	1.621
361.0	1.600
361.5	1.587
362.0	1.570
362.5	1.554
363.0	1.539
363.5	1.522
364.0	1.501
364.5	1.484
365.0	1.460
365.5	1.438
366.0	1.421
366.5	1.407
367.0	1.389
367.5	1.376
368.0	1.366
368.5	1.351
369.0	1.328
369.5	1.311
370.0	1.291
370.5	1.276
371.0	1.265
371.5	1.253
372.0	1.245
372.5	1.242
373.0	1.233
373.5	1.224
374.0	1.212
374.5	1.201
375.0	1.189
375.5	1.179
376.0	1.167
376.5	1.155
377.0	1.146
377.5	1.141
378.0	1.131
378.5	1.126
379.0	1.116
379.5	1.112
380.0	1.102
380.5	1.096
381.0	1.090
381.5	1.083
382.0	1.072
382.5	1.065
383.0	1.055
383.5	1.047
384.0	1.030
384.5	1.020
385.0	1.007
385.5	1.007
386.0	1.004
386.5	0.999
387.0	0.995
387.5	0.989
388.0	0.987
388.5	0.984
389.0	0.973
389.5	0.966
390.0	0.961
390.5	0.960
391.0	0.954
391.5	0.952
392.0	0.948
392.5	0.939
393.0	0.937
393.5	0.937
394.0	0.930
394.5	0.922
395.0	0.917
395.5	0.914
396.0	0.913
396.5	0.910
397.0	0.904
397.5	0.898
398.0	0.894
398.5	0.889
399.0	0.879
399.5	0.870
400.0	0.866
400.5	0.858
401.0	0.855
401.5	0.854
402.0	0.854
402.5	0.852
403.0	0.852
403.5	0.852
404.0	0.851
404.5	0.848
405.0	0.843
405.5	0.834
406.0	0.835
406.5	0.835
407.0	0.833
407.5	0.827
408.0	0.826
408.5	0.823
409.0	0.817
409.5	0.810
410.0	0.803
410.5	0.801
411.0	0.802
411.5	0.802
412.0	0.798
412.5	0.794
413.0	0.792
413.5	0.787
414.0	0.779
414.5	0.775
415.0	0.776
415.5	0.777
416.0	0.776
416.5	0.773
417.0	0.766
417.5	0.761
418.0	0.755
418.5	0.752
419.0	0.749
419.5	0.750
420.0	0.755
420.5	0.754
421.0	0.754
421.5	0.751
422.0	0.749
422.5	0.746
423.0	0.744
423.5	0.743
424.0	0.740
424.5	0.737
425.0	0.733
425.5	0.727
426.0	0.727
426.5	0.727
427.0	0.727
427.5	0.726
428.0	0.729
428.5	0.729
429.0	0.727
429.5	0.726
430.0	0.719
430.5	0.717
431.0	0.716
431.5	0.715
432.0	0.713
432.5	0.714
433.0	0.712
433.5	0.710
434.0	0.710
434.5	0.711
435.0	0.707
435.5	0.707
436.0	0.706
436.5	0.705
437.0	0.704
437.5	0.705
438.0	0.705
438.5	0.703
439.0	0.702
439.5	0.702
440.0	0.698
440.5	0.692
441.0	0.691
441.5	0.690
442.0	0.691
442.5	0.691
443.0	0.694
443.5	0.697
444.0	0.700
444.5	0.704
445.0	0.704
445.5	0.701
446.0	0.700
446.5	0.696
447.0	0.690
447.5	0.684
448.0	0.682
448.5	0.680
449.0	0.679
449.5	0.677
450.0	0.676
450.5	0.676
451.0	0.672
451.5	0.671
452.0	0.675
452.5	0.678
453.0	0.680
453.5	0.680
454.0	0.678
454.5	0.673
455.0	0.668
455.5	0.664
456.0	0.656
456.5	0.651
457.0	0.652
457.5	0.651
458.0	0.652
458.5	0.656
459.0	0.659
459.5	0.663
460.0	0.663
460.5	0.668
461.0	0.665
461.5	0.664
462.0	0.661
462.5	0.657
463.0	0.654
463.5	0.649
464.0	0.646
464.5	0.645
465.0	0.645
465.5	0.653
466.0	0.659
466.5	0.662
467.0	0.662
467.5	0.661
468.0	0.662
468.5	0.659
469.0	0.658
469.5	0.658
470.0	0.657
470.5	0.658
471.0	0.656
471.5	0.655
472.0	0.651
472.5	0.645
473.0	0.642
473.5	0.637
474.0	0.635
474.5	0.635
475.0	0.633
475.5	0.632
476.0	0.634
476.5	0.640
477.0	0.641
477.5	0.642
478.0	0.641
478.5	0.639
479.0	0.639
479.5	0.637
480.0	0.634
480.5	0.631
481.0	0.630
481.5	0.630
482.0	0.629
482.5	0.625
483.0	0.622
483.5	0.624
484.0	0.623
484.5	0.624
485.0	0.623
485.5	0.624
486.0	0.624
486.5	0.625
487.0	0.624
487.5	0.622
488.0	0.623
488.5	0.625
489.0	0.622
489.5	0.624
490.0	0.625
490.5	0.624
491.0	0.624
491.5	0.624
492.0	0.623
492.5	0.622
493.0	0.620
493.5	0.615
494.0	0.613
494.5	0.615
495.0	0.615
495.5	0.615
496.0	0.619
496.5	0.623
497.0	0.623
497.5	0.627
498.0	0.624
498.5	0.622
499.0	0.624
499.5	0.629
500.0	0.626
500.5	0.622
501.0	0.621
501.5	0.615
502.0	0.610
502.5	0.608
503.0	0.603
503.5	0.605
504.0	0.612
504.5	0.619
505.0	0.622
505.5	0.618
506.0	0.620
506.5	0.616
507.0	0.613
507.5	0.611
508.0	0.609
508.5	0.607
509.0	0.604
509.5	0.603
510.0	0.605
510.5	0.608
511.0	0.611
511.5	0.617
512.0	0.623
512.5	0.631
513.0	0.629
513.5	0.623
514.0	0.616
514.5	0.610
515.0	0.606
515.5	0.605
516.0	0.603
516.5	0.603
517.0	0.600
517.5	0.598
518.0	0.589
518.5	0.590
519.0	0.590
519.5	0.595
520.0	0.599
520.5	0.609
521.0	0.616
521.5	0.615
522.0	0.615
522.5	0.612
523.0	0.610
523.5	0.609
524.0	0.608
524.5	0.610
525.0	0.612
525.5	0.618
526.0	0.625
526.5	0.626
527.0	0.629
527.5	0.633
528.0	0.634
528.5	0.632
529.0	0.629
529.5	0.624
530.0	0.620
530.5	0.614
531.0	0.608
531.5	0.600
532.0	0.593
532.5	0.591
533.0	0.588
533.5	0.592
534.0	0.597
534.5	0.603
535.0	0.608
535.5	0.611
536.0	0.610
536.5	0.611
537.0	0.616
537.5	0.618
538.0	0.617
538.5	0.612
539.0	0.614
539.5	0.616
540.0	0.609
540.5	0.602
541.0	0.599
541.5	0.599
542.0	0.603
542.5	0.610
543.0	0.614
543.5	0.612
544.0	0.616
544.5	0.617
545.0	0.613
545.5	0.612
546.0	0.614
546.5	0.612
547.0	0.616
547.5	0.618
548.0	0.621
548.5	0.618
549.0	0.614
549.5	0.608
550.0	0.606
550.5	0.606
551.0	0.600
551.5	0.600
552.0	0.605
552.5	0.602
553.0	0.604
553.5	0.601
554.0	0.597
554.5	0.591
555.0	0.589
555.5	0.586
556.0	0.580
556.5	0.582
557.0	0.584
557.5	0.586
558.0	0.589
558.5	0.592
559.0	0.593
559.5	0.588
560.0	0.592
560.5	0.590
561.0	0.588
561.5	0.584
562.0	0.584
562.5	0.585
563.0	0.582
563.5	0.585
564.0	0.587
564.5	0.591
565.0	0.599
565.5	0.603
566.0	0.608
566.5	0.616
567.0	0.624
567.5	0.625
568.0	0.617
568.5	0.611
569.0	0.601
569.5	0.598
570.0	0.592
570.5	0.591
571.0	0.596
571.5	0.598
572.0	0.599
572.5	0.594
573.0	0.588
573.5	0.584
574.0	0.583
574.5	0.582
575.0	0.580
575.5	0.582
576.0	0.584
576.5	0.578
577.0	0.574
577.5	0.573
578.0	0.576
578.5	0.580
579.0	0.586
579.5	0.586
580.0	0.589
580.5	0.593
581.0	0.595
581.5	0.593
582.0	0.592
582.5	0.596
583.0	0.599
583.5	0.598
584.0	0.596
584.5	0.596
585.0	0.596
585.5	0.596
586.0	0.591
586.5	0.589
587.0	0.588
587.5	0.588
588.0	0.589
588.5	0.588
589.0	0.589
589.5	0.590
590.0	0.589
590.5	0.583
591.0	0.576
591.5	0.578
592.0	0.584
592.5	0.585
593.0	0.594
593.5	0.604
594.0	0.614
594.5	0.615
595.0	0.615
595.5	0.604
596.0	0.593
596.5	0.586
597.0	0.582
597.5	0.572
598.0	0.567
598.5	0.570
599.0	0.572
599.5	0.571
600.0	0.571
600.5	0.569
601.0	0.574
601.5	0.577
602.0	0.579
602.5	0.577
603.0	0.573
603.5	0.577
604.0	0.578
604.5	0.578
605.0	0.577
605.5	0.579
606.0	0.588
606.5	0.594
607.0	0.597
607.5	0.596
608.0	0.587
608.5	0.589
609.0	0.587
609.5	0.590
610.0	0.591
610.5	0.593
611.0	0.597
611.5	0.600
612.0	0.601
612.5	0.596
613.0	0.587
613.5	0.585
614.0	0.581
614.5	0.578
615.0	0.572
615.5	0.566
616.0	0.561
616.5	0.564
617.0	0.566
617.5	0.566
618.0	0.564
618.5	0.574
619.0	0.577
619.5	0.581
620.0	0.583
620.5	0.579
621.0	0.575
621.5	0.578
622.0	0.577
622.5	0.569
623.0	0.563
623.5	0.562
624.0	0.563
624.5	0.569
625.0	0.575
625.5	0.572
626.0	0.573
626.5	0.575
627.0	0.571
627.5	0.568
628.0	0.564
628.5	0.563
629.0	0.565
629.5	0.570
630.0	0.579
630.5	0.587
631.0	0.591
631.5	0.592
632.0	0.588
632.5	0.590
633.0	0.586
633.5	0.585
634.0	0.583
634.5	0.583
635.0	0.584
635.5	0.588
636.0	0.589
636.5	0.591
637.0	0.589
637.5	0.588
638.0	0.581
638.5	0.576
639.0	0.571
639.5	0.567
640.0	0.567
640.5	0.569
641.0	0.575
641.5	0.575
642.0	0.574
642.5	0.573
643.0	0.566
643.5	0.557
644.0	0.555
644.5	0.556
645.0	0.566
645.5	0.572
646.0	0.574
646.5	0.574
647.0	0.574
647.5	0.571
648.0	0.565
648.5	0.564
649.0	0.568
649.5	0.570
650.0	0.571
650.5	0.566
651.0	0.559
651.5	0.550
652.0	0.550
652.5	0.547
653.0	0.545
653.5	0.554
654.0	0.558
654.5	0.563
655.0	0.564
655.5	0.566
656.0	0.567
656.5	0.564
657.0	0.567
657.5	0.568
658.0	0.558
658.5	0.563
659.0	0.562
659.5	0.569
660.0	0.573
660.5	0.574
661.0	0.575
661.5	0.575
662.0	0.573
662.5	0.568
663.0	0.565
663.5	0.567
664.0	0.565
664.5	0.564
665.0	0.560
665.5	0.559
666.0	0.555
666.5	0.563
667.0	0.554
667.5	0.555
668.0	0.560
668.5	0.567
669.0	0.565
669.5	0.568
670.0	0.569
670.5	0.573
671.0	0.572
671.5	0.576
672.0	0.565
672.5	0.559
673.0	0.552
673.5	0.547
674.0	0.537
674.5	0.546
675.0	0.553
675.5	0.560
676.0	0.562
676.5	0.563
677.0	0.556
677.5	0.546
678.0	0.544
678.5	0.544
679.0	0.551
679.5	0.573
680.0	0.581
680.5	0.581
681.0	0.580
681.5	0.573
682.0	0.564
682.5	0.551
683.0	0.553
683.5	0.560
684.0	0.567
684.5	0.570
685.0	0.569
685.5	0.565
686.0	0.568
686.5	0.564
687.0	0.557
687.5	0.557
688.0	0.566
688.5	0.571
689.0	0.567
689.5	0.565
690.0	0.570
690.5	0.562
691.0	0.564
691.5	0.559
692.0	0.554
692.5	0.561
693.0	0.566
693.5	0.563
694.0	0.563
694.5	0.561
695.0	0.560
695.5	0.548
696.0	0.552
696.5	0.553
697.0	0.556
697.5	0.565
698.0	0.582
698.5	0.593
699.0	0.601
699.5	0.601
700.0	0.598
700.5	0.584
701.0	0.574
701.5	0.556
702.0	0.547
702.5	0.537
703.0	0.543
703.5	0.546
704.0	0.550
704.5	0.559
705.0	0.574
705.5	0.578
706.0	0.581
706.5	0.585
707.0	0.589
707.5	0.590
708.0	0.592
708.5	0.587
709.0	0.584
709.5	0.571
710.0	0.567
710.5	0.552
711.0	0.541
711.5	0.536
712.0	0.537
712.5	0.544
713.0	0.542
713.5	0.550
714.0	0.554
714.5	0.545
715.0	0.550
715.5	0.550
716.0	0.555
716.5	0.568
717.0	0.573
717.5	0.574
718.0	0.573
718.5	0.581
719.0	0.578
719.5	0.577
720.0	0.574
720.5	0.575
721.0	0.586
721.5	0.586
722.0	0.578
722.5	0.591
723.0	0.599
723.5	0.606
724.0	0.612
724.5	0.609
725.0	0.595
725.5	0.591
726.0	0.585
726.5	0.572
727.0	0.559
727.5	0.564
728.0	0.564
728.5	0.558
729.0	0.564
729.5	0.564
730.0	0.567
730.5	0.575
731.0	0.577
731.5	0.576
732.0	0.569
732.5	0.563
733.0	0.557
733.5	0.546
734.0	0.546
734.5	0.547
735.0	0.552
735.5	0.557
736.0	0.569
736.5	0.581
737.0	0.591
737.5	0.595
738.0	0.595
738.5	0.587
739.0	0.577
739.5	0.577
740.0	0.577
740.5	0.575
741.0	0.581
741.5	0.578
742.0	0.577
742.5	0.574
743.0	0.562
743.5	0.553
744.0	0.550
744.5	0.553
745.0	0.548
745.5	0.552
746.0	0.554
746.5	0.552
747.0	0.547
747.5	0.545
748.0	0.538
748.5	0.550
749.0	0.561
749.5	0.566
750.0	0.572
750.5	0.589
751.0	0.601
751.5	0.604
752.0	0.595
752.5	0.587
753.0	0.567
753.5	0.558
754.0	0.552
754.5	0.547
755.0	0.542
755.5	0.549
756.0	0.543
756.5	0.536
757.0	0.535
757.5	0.534
758.0	0.530
758.5	0.544
759.0	0.557
759.5	0.574
760.0	0.584
760.5	0.593
761.0	0.582
761.5	0.561
762.0	0.543
762.5	0.526
763.0	0.513
763.5	0.516
764.0	0.515
764.5	0.529
765.0	0.540
765.5	0.550
766.0	0.546
766.5	0.537
767.0	0.540
767.5	0.544
768.0	0.555
768.5	0.574
769.0	0.584
769.5	0.589
770.0	0.584
770.5	0.569
771.0	0.549
771.5	0.538
772.0	0.538
772.5	0.532
773.0	0.538
773.5	0.541
774.0	0.554
774.5	0.565
775.0	0.571
775.5	0.570
776.0	0.568
776.5	0.566
777.0	0.563
777.5	0.540
778.0	0.525
778.5	0.512
779.0	0.519
779.5	0.531
780.0	0.541
780.5	0.554
781.0	0.568
781.5	0.575
782.0	0.582
782.5	0.587
783.0	0.578
783.5	0.569
784.0	0.560
784.5	0.559
785.0	0.553
785.5	0.550
786.0	0.545
786.5	0.549
787.0	0.562
787.5	0.571
788.0	0.562
788.5	0.558
789.0	0.547
789.5	0.546
790.0	0.547
790.5	0.553
791.0	0.564
791.5	0.586
792.0	0.595
792.5	0.603
793.0	0.614
793.5	0.612
794.0	0.594
794.5	0.576
795.0	0.571
795.5	0.564
796.0	0.558
796.5	0.551
797.0	0.533
797.5	0.537
798.0	0.541
798.5	0.540
799.0	0.535
799.5	0.531
800.0	0.534
800.5	0.537
801.0	0.541
801.5	0.546
802.0	0.544
802.5	0.557
803.0	0.563
803.5	0.575
804.0	0.582
804.5	0.585
805.0	0.589
805.5	0.584
806.0	0.584
806.5	0.590
807.0	0.597
807.5	0.590
808.0	0.582
808.5	0.573
809.0	0.566
809.5	0.554
810.0	0.540
810.5	0.524
811.0	0.526
811.5	0.531
812.0	0.549
812.5	0.556
813.0	0.559
813.5	0.554
814.0	0.556
814.5	0.548
815.0	0.541
815.5	0.532
816.0	0.531
816.5	0.529
817.0	0.545
817.5	0.556
818.0	0.556
818.5	0.556
819.0	0.561
819.5	0.564
820.0	0.569
820.5	0.576
821.0	0.588
821.5	0.581
822.0	0.578
822.5	0.569
823.0	0.550
823.5	0.537
824.0	0.524
824.5	0.521
825.0	0.538
825.5	0.564
826.0	0.573
826.5	0.570
827.0	0.569
827.5	0.562
828.0	0.553
828.5	0.547
829.0	0.545
829.5	0.557
830.0	0.568
830.5	0.562
831.0	0.547
831.5	0.539
832.0	0.531
832.5	0.513
833.0	0.495
833.5	0.488
834.0	0.495
834.5	0.509
835.0	0.516
835.5	0.526
836.0	0.551
836.5	0.566
837.0	0.571
837.5	0.567
838.0	0.558
838.5	0.544
839.0	0.527
839.5	0.523
840.0	0.534
840.5	0.554
841.0	0.585
841.5	0.596
842.0	0.612
842.5	0.627
843.0	0.627
843.5	0.590
844.0	0.559
844.5	0.542
845.0	0.538
845.5	0.524
846.0	0.531
846.5	0.518
847.0	0.541
847.5	0.555
848.0	0.547
848.5	0.515
849.0	0.500
849.5	0.495
850.0	0.484


78
5/29/2024 7:09 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.34667	
//WLCalib: 261S 	-0.23000	
//WLCalib: 362S 	-0.96000	
//WLCalib: 484S 	-0.30000	
//WLCalib: 529S 	-0.11000	
//WLCalib: 823S 	-0.54000	
//QSpecEnd: 
190.0	0.453
190.5	0.572
191.0	0.387
191.5	0.445
192.0	0.381
192.5	0.115
193.0	-0.049
193.5	-0.223
194.0	-0.061
194.5	-0.220
195.0	-0.219
195.5	-0.252
196.0	-0.149
196.5	-0.158
197.0	-0.218
197.5	-0.242
198.0	-0.273
198.5	-0.255
199.0	-0.316
199.5	-0.339
200.0	-0.519
200.5	-0.411
201.0	-0.002
201.5	0.318
202.0	0.478
202.5	0.412
203.0	0.456
203.5	0.779
204.0	0.875
204.5	1.035
205.0	1.129
205.5	1.899
206.0	2.809
206.5	3.383
207.0	3.737
207.5	3.943
208.0	4.450
208.5	4.931
209.0	5.049
209.5	5.215
210.0	5.497
210.5	5.773
211.0	5.968
211.5	6.003
212.0	5.994
212.5	6.058
213.0	5.964
213.5	5.990
214.0	5.877
214.5	5.988
215.0	6.226
215.5	6.352
216.0	6.583
216.5	6.949
217.0	7.308
217.5	7.638
218.0	7.866
218.5	8.239
219.0	8.376
219.5	8.791
220.0	9.089
220.5	9.409
221.0	9.731
221.5	10.130
222.0	10.492
222.5	10.861
223.0	11.267
223.5	11.654
224.0	11.987
224.5	12.446
225.0	12.895
225.5	13.508
226.0	14.380
226.5	15.577
227.0	16.910
227.5	18.232
228.0	19.402
228.5	20.313
229.0	20.925
229.5	21.217
230.0	21.172
230.5	20.951
231.0	20.655
231.5	20.407
232.0	20.202
232.5	20.032
233.0	19.935
233.5	19.971
234.0	20.136
234.5	20.363
235.0	20.583
235.5	20.788
236.0	20.988
236.5	21.193
237.0	21.380
237.5	21.559
238.0	21.743
238.5	21.997
239.0	22.335
239.5	22.903
240.0	23.547
240.5	24.351
241.0	25.206
241.5	26.023
242.0	26.740
242.5	27.127
243.0	27.226
243.5	27.082
244.0	26.822
244.5	26.400
245.0	25.755
245.5	25.340
246.0	24.954
246.5	24.561
247.0	24.335
247.5	24.231
248.0	24.219
248.5	24.183
249.0	23.986
249.5	23.562
250.0	23.539
250.5	23.359
251.0	23.400
251.5	23.063
252.0	22.958
252.5	23.085
253.0	23.030
253.5	22.602
254.0	22.109
254.5	21.703
255.0	21.505
255.5	21.221
256.0	21.233
256.5	20.958
257.0	21.111
257.5	21.436
258.0	21.479
258.5	21.344
259.0	21.463
259.5	21.356
260.0	21.376
260.5	21.153
261.0	21.115
261.5	21.007
262.0	21.362
262.5	21.587
263.0	21.493
263.5	21.364
264.0	21.431
264.5	21.351
265.0	21.266
265.5	20.994
266.0	20.971
266.5	20.978
267.0	21.271
267.5	21.038
268.0	20.974
268.5	20.928
269.0	21.056
269.5	21.239
270.0	21.276
270.5	21.325
271.0	21.333
271.5	21.141
272.0	20.848
272.5	20.549
273.0	20.975
273.5	21.043
274.0	21.305
274.5	21.378
275.0	21.437
275.5	21.289
276.0	20.685
276.5	20.216
277.0	19.847
277.5	19.690
278.0	19.734
278.5	19.513
279.0	19.509
279.5	19.374
280.0	19.365
280.5	19.044
281.0	18.766
281.5	18.694
282.0	18.539
282.5	18.270
283.0	18.039
283.5	17.835
284.0	17.721
284.5	17.538
285.0	17.407
285.5	17.295
286.0	17.253
286.5	17.140
287.0	17.032
287.5	16.806
288.0	16.658
288.5	16.448
289.0	16.299
289.5	16.124
290.0	15.975
290.5	15.867
291.0	15.723
291.5	15.596
292.0	15.475
292.5	15.333
293.0	15.169
293.5	14.977
294.0	14.851
294.5	14.747
295.0	14.664
295.5	14.544
296.0	14.415
296.5	14.306
297.0	14.201
297.5	14.080
298.0	13.942
298.5	13.837
299.0	13.731
299.5	13.644
300.0	13.579
300.5	13.465
301.0	13.345
301.5	13.206
302.0	13.114
302.5	12.990
303.0	12.900
303.5	12.824
304.0	12.745
304.5	12.674
305.0	12.600
305.5	12.531
306.0	12.444
306.5	12.375
307.0	12.327
307.5	12.266
308.0	12.243
308.5	12.199
309.0	12.138
309.5	12.065
310.0	12.005
310.5	11.954
311.0	11.883
311.5	11.822
312.0	11.765
312.5	11.729
313.0	11.683
313.5	11.633
314.0	11.578
314.5	11.540
315.0	11.527
315.5	11.489
316.0	11.441
316.5	11.380
317.0	11.322
317.5	11.255
318.0	11.182
318.5	11.131
319.0	11.067
319.5	11.046
320.0	11.029
320.5	11.005
321.0	10.969
321.5	10.901
322.0	10.850
322.5	10.802
323.0	10.762
323.5	10.740
324.0	10.685
324.5	10.656
325.0	10.610
325.5	10.573
326.0	10.530
326.5	10.471
327.0	10.444
327.5	10.412
328.0	10.381
328.5	10.344
329.0	10.285
329.5	10.236
330.0	10.171
330.5	10.122
331.0	10.073
331.5	10.013
332.0	9.970
332.5	9.922
333.0	9.879
333.5	9.830
334.0	9.807
334.5	9.756
335.0	9.670
335.5	9.609
336.0	9.527
336.5	9.466
337.0	9.398
337.5	9.313
338.0	9.256
338.5	9.178
339.0	9.125
339.5	9.050
340.0	8.978
340.5	8.917
341.0	8.859
341.5	8.801
342.0	8.733
342.5	8.642
343.0	8.569
